thread_id,customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_text,turn_count,created_at
twcs_apple_04142,246498,174548,@AppleSupport I updated ios to 11.0.2 and this is...what?! https://t.co/jPX8seMpCn,246497,"@174548 That's not expected! What kind of iPhone do you have? Does restarting help? DM us, and we'll find a solution together. https://t.co/GDrqU22YpT",4,Thu Oct 05 09:36:46 +0000 2017
twcs_apple_04143,246500,174549,@applesupport it comes from appleid email address first clue,246499,@174549 Thanks for reaching out. This article covers how to identity and report those types of communications: https://t.co/LNMCdqt6fD,2,Thu Oct 05 14:33:51 +0000 2017
twcs_apple_04144,246502,174550,@AppleSupport why can’t I change songs on my Apple watch or in the control center or even the lock screen,246501,@174550 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:34:24 +0000 2017
twcs_apple_04145,246506,174551,"@AppleSupport iPhone 6s, iOS 11, connected to WiFi, downloading 9 app updates and battery drains 15% in 3 min",246505,@174551 Our latest version is 11.0.2. Can you confirm you are fully up to date?,4,Thu Oct 05 01:35:11 +0000 2017
twcs_apple_04146,246511,174552,@AppleSupport iOS 11 has made my phone slower than my roommate’s bulldog. #hesrealslow #Apple #AppleUpdate https://t.co/1RwzxQnk4R,246507,@174552 Thanks for reaching out to us about your iPhone. Can you tell us which exact version of iOS you're running currently?,6,Thu Oct 05 14:15:54 +0000 2017
twcs_apple_04147,246515,174553,Heeeey my battery went from 20 to 10% in just 3 minutos and screen locked... This beta version s*cks &gt;.&lt; @AppleSupport,246513,@174553  When did you first encounter the issue?,4,Thu Oct 05 14:16:45 +0000 2017
twcs_apple_04148,246527,174554,"@AppleSupport why my iPhone do some weirds “beeps” when someone send me a text? I mean not the normal sound, do two doble beeps!?",246526,@174554 We'd like to see if we can help. Is the sound you're hearing different from in Settings &gt; Notifications?,4,Thu Oct 05 10:17:00 +0000 2017
twcs_apple_04149,246529,174555,@116333 #HighSierra is nuts! My 256GB SSD in MBP 2011 Retina showing 80GB-&gt;36GB-&gt;102.71GB avail. All w/in 12 hours! I don't trust #APFS!,246528,@174555 Thanks for reaching out. We'd like to look into this issue. Please DM us and we'll continue from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 15:19:09 +0000 2017
twcs_apple_04150,246531,174556,"@174557 @115858 Ya actualice jaja. Me pasa lo mismo con el bluetooth, o directamente no se conecta 👹🔥💣🔪",246530,@174556 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Thu Oct 05 14:24:44 +0000 2017
twcs_apple_04151,246534,174557,Arreglame la batería y el Bluetooth xfi @115858,246535,@174557 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Thu Oct 05 13:56:38 +0000 2017
twcs_apple_04152,246537,174558,"@AppleSupport iOS 11.02 and Watchos4.0: No icon for Twitter notifications. Restart of iphone/watch, notif. off/on does not help. What to do? https://t.co/Jd98V9OvIu",246536,@174558 Let's look into this notification issue for you. Send us a DM to get started. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:08:30 +0000 2017
twcs_apple_04153,246540,174559,@AppleSupport ever since ios11 install. Apple Pay won’t let me switch cards from default when trying to pay. Is this known?  Does 11.0.2 fix,246539,@174559 We'll want to look into this with you. DM us and we'll continue there. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:16:34 +0000 2017
twcs_apple_04154,246542,174560,People continue to disturb me when my phone is on do not disturb. Why? @AppleSupport @115858,246541,@174560 We want to help. DM us with more detail and we'll go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:52:45 +0000 2017
twcs_apple_04155,246550,174561,@AppleSupport any reason it won’t let me pause/play my music when i’m not on the app?? https://t.co/ykyWaYbNqD,246549,@174561 We know how important it is to control your Music in these locations. Are you using the Apple Music app or a different app?,4,Thu Oct 05 08:09:29 +0000 2017
twcs_apple_04156,246553,174562,@AppleSupport Why? My Series 0 never had any issues on the latest #watchOS4 version 🤔 What’s different with the Series 3 watch? https://t.co/ANqvC6rFXE,246551,"@174562 A series 3 Apple Watch requires a Mac running ""High Sierra"" to use the auto unlocking function. https://t.co/MQdkNOBC7a",4,Thu Oct 05 14:02:41 +0000 2017
twcs_apple_04157,246557,174563,@AppleSupport just started my Imac post installation of new disc only to find there is no data on my time machine. Answers please.,246556,@174563 Send us a DM and we'll have a look into this together. https://t.co/GDrqU22YpT,2,Thu Oct 05 13:41:25 +0000 2017
twcs_apple_04158,246559,174564,WTF @115858 Today I went late to my work just because your iOS 11. The snooze in you alarm is not working properly 😡 https://t.co/s4N35ZMI04,246558,@174564 Let's help and take a closer look at this with you. Please DM us and we can go from there. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:03:13 +0000 2017
twcs_apple_04159,247062,174686,@115858 you need to sort out your stupid IOS update! All my phone does is crash and freeze!,247061,@174686 We want to help. Please let us know more about when you notice this behavior the most.,4,Thu Oct 05 12:33:14 +0000 2017
twcs_apple_04160,247065,174687,@AppleSupport After updating to iOS 11 why my wifi getting automaticlly on.?,247063,"@174687 We'd love to answer that question. Are you controlling Wi-Fi through the Control Center, but seeing it on in Settings still?",4,Thu Oct 05 14:59:37 +0000 2017
twcs_apple_04161,247069,174688,@AppleSupport I have a problem with my iphone in argentina. Where can I find the address of the official apple support in Buenos Aires?thnks,247067,@174688 This link will help you find service locally: https://t.co/IBIY3vMgPj What's going on? Maybe we can help here!,4,Thu Oct 05 15:01:33 +0000 2017
twcs_apple_04162,247073,174689,What the HEY! .@115858 .@AppleSupport went for my morning walk and can’t listen to my DLed podcasts and music w/out an internet connection? 👎,247071,"@174689 You've come to the right place. May we ask which device you're using? Also, which iOS are you on? Let us know to get started.",4,Thu Oct 05 14:58:04 +0000 2017
twcs_apple_04163,247077,117215,@AppleSupport Oops. 30 minutes now,247075,"@117215 Let's help. To see if we have any other available options to get in touch with us, visit us via: https://t.co/8yjRd1Xo0i",3,Thu Oct 05 14:57:21 +0000 2017
twcs_apple_04164,247082,174690,Amen. It’s 9:33am and I’m on 64% already on an iPhone 7+. WTF @115858 https://t.co/Af1b2jfbg3,247081,@174690 Let's dive into your battery life concerns together. What version of iOS are you currently running on your iPhone 7Plus?,4,Thu Oct 05 08:33:25 +0000 2017
twcs_apple_04165,247086,174691,"@AppleSupport please do something about these constant prompts for AppleID Verification, they're driving me nuts.",247083,@174691 Surely! We're glad to help with those prompts. Which device is this occurring on &amp; what version of OS are you running?,5,Thu Oct 05 14:44:35 +0000 2017
twcs_apple_04166,247089,174692,@115858 ....umm so the new #IOS update fucked up my iPhone 6. Thanks. A lot. Fix your software updates before you release them.,247088,@174692 Let's team up and sort things out together. DM details of the issue you're experiencing to get started. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:49:04 +0000 2017
twcs_apple_04167,247091,174693,"@AppleSupport worst iOS update ever! Battery drains in half the time, calendar won’t sync. Defeats the purpose of having a phone for biz!!!",247090,@174693 We want to help out. Let's get to DM for this. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:55:58 +0000 2017
twcs_apple_04168,247093,174694,@AppleSupport every time I love a song it goes to the bottom of my playlist: https://t.co/l5CAiAiK5h,247092,@174694 Thanks for reaching out. DM which device and specific iOS version you are using so we can help out. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:53:59 +0000 2017
twcs_apple_04169,247095,174695,So @115858 i download the new update and in a matter of days my phone suddenly starts dying at 15%... coincidence or not? 🤔,247094,@174695 We'd be happy to assist with your iPhone today. Send us a DM to get started. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:28:43 +0000 2017
twcs_apple_04170,247099,174697,my phone battery just went from 89% to 68% in less than 5 minutes!! Thanks @115858 #ios11 #sucks,247097,@174697 We want to help out. Can you tell us if you've tried any steps here? https://t.co/bivpdfBNJ6,4,Thu Oct 05 14:50:12 +0000 2017
twcs_apple_04171,247102,174698,@115858 @AppleSupport iOS 11 got me fucked up. I’m charging my phone 4-5 times a day. Can y’all fix this.,247101,@174698 We'd like to look into this. What model iPhone are we working with? You can DM us. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:30:16 +0000 2017
twcs_apple_04172,247104,174699,@AppleSupport And still the iOS Podcasts app fails to download all unplayed episodes even when it is set to do so.,247103,@174699 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,2,Thu Oct 05 14:35:04 +0000 2017
twcs_apple_04173,247107,174700,WindowServer appears to have a memory leak in macOS High Sierra. Hope @115858 will fix soon or send more RAM. https://t.co/Byrz8aSQvW,247105,@174700 We'd like to help look into this with you. Please reach out to us in DM &amp; let us know which Mac you have. https://t.co/GDrqU22YpT,3,Thu Oct 05 14:05:26 +0000 2017
twcs_apple_04174,247109,174702,@12651  @AppleSupport pourquoi les iPhone bug et se déchargent en 2 sec  avec la mise à jour iOs 11 ???,247108,@174702 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,Thu Oct 05 14:36:53 +0000 2017
twcs_apple_04175,247114,174703,"@115858 @AppleSupport after upgrading to 11.1, my battery sucks.. I use #iphone7",247113,"@174703 We're here for you! Typically, how long is your battery lasting in between charges? DM us here: https://t.co/GDrqU22YpT",4,Wed Oct 04 12:17:05 +0000 2017
twcs_apple_04176,247118,174704,@AppleSupport you real screwed the pooch on iOS 11! Siri is a mess. Battery life is a mess. iPhone keeps crashing.,247117,@174704 Let's help get this resolved. DM us which iPhone you have &amp; what exact version of iOS you're running if possible. https://t.co/GDrqU22YpT,4,Thu Oct 05 08:54:58 +0000 2017
twcs_apple_04177,247121,174705,"@AppleSupport iPhone 7plus battery drains quickly..plss help
&amp; 6plus has lagging issue after iOS 11 update",247120,"@174705 We'd like to see how we can help. Send us a DM with more information, and we'll get started. https://t.co/GDrqU22YpT",2,Thu Oct 05 14:28:33 +0000 2017
twcs_apple_04178,247124,174706,@115858 You guys any closer to sorting out the battery draining issues with ios11? It’s killing my phone within a few hours.,247122,@174706 Thanks for reaching out. We'd like to take a look at this with you in DM. https://t.co/GDrqU22YpT,3,Thu Oct 05 14:36:43 +0000 2017
twcs_apple_04179,247553,174816,@AppleSupport I mean songs in the playlist,247554,"@174816 For a full breakdown on organizing playlist, check the out ""Library"" section here: https://t.co/RVmhiW913y",2,Thu Oct 05 16:12:44 +0000 2017
twcs_apple_04180,247552,174816,@AppleSupport how do I sort my music by title instead of by artist in Apple Music on iOS 11?,247550,"@174816 Let's help. If you go into Library &gt; Songs and tap on Sort in the top right-hand corner, an option for Title should appear.",3,Thu Oct 05 15:07:54 +0000 2017
twcs_apple_04181,247556,174817,@AppleSupport the lower right side of my screen is loose. It makes it hard for touch to register on that side.,247555,@174817 We can certainly look into your options with you. What device are you using? DM us and let us know. https://t.co/GDrqU2kzhr,2,Thu Oct 05 15:03:26 +0000 2017
twcs_apple_04182,247558,174818,"@AppleSupport what is going on with iOS 11.0? #iphone suffering with stuck keys syndrome, S L O W response, yuk.",247557,@174818 We’re glad you reached out! Be sure to back up and update to iOS 11.0.2. Let us know if the issue persists after updating.,2,Thu Oct 05 15:16:45 +0000 2017
twcs_apple_04183,247560,174819,"Instalé iOS 11. @115858  fatal error! Móvil lento, apps que crashean. Qué pasa? 🤔🤔🤔🤔",247559,@174819 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3w3RGR or join https://t.co/OczyRxpjG0,2,Thu Oct 05 15:10:01 +0000 2017
twcs_apple_04184,247562,174820,why can I not clear my notification screen at all times? @AppleSupport,247561,@174820 Thanks for reaching out. Here's a great article that may help: https://t.co/2txgOv5s2M,2,Thu Oct 05 15:15:10 +0000 2017
twcs_apple_04185,247565,174821,"@AppleSupport bottom left corner, my screen is discolored on my 8 plus, never dropped or banged it https://t.co/d7VoR7EdmA",247563,@174821 Let's work together on this. Is this behavior occurring within apps like Safari or only appearing on your home screen?,4,Thu Oct 05 15:03:32 +0000 2017
twcs_apple_04186,245330,174822,@116333 I have to admit some things have changed spent $100+ dollars on a battery case for my Iphone 7 and it is falling apart and Apple  not help☹️,247567,@174822 We'd like to look into this. Send us a DM with details regarding this issue. https://t.co/GDrqU2kzhr,3,Thu Oct 05 15:56:09 +0000 2017
twcs_apple_04187,247570,174824,"@AppleSupport I installed 11.0.2, was prompted to change Password; now neither PW works on 6 plus or iPad.",247569,@174824 Thanks for reaching out. DM which password you were asked to change so we can help. https://t.co/GDrqU22YpT,2,Thu Oct 05 15:10:06 +0000 2017
